,age_group,sex,class
32642,C02C,C04B,N
32643,C02B,C04B,Y
32644,C02B,C04A,N
32645,C02C,C04B,Y
32646,C02C,C04B,Y
32647,C02D,C04B,N
32648,C02C,C04B,N
32649,C02A,C04B,N
32650,C02C,C04A,N
32651,C02D,C04B,N
32652,C02B,C04A,N
32653,C02D,C04B,N
32654,C02A,C04B,N
32655,C02A,C04B,N
32656,C02C,C04A,Y
32657,C02D,C04A,Y
32658,C02C,C04A,N
32659,C02C,C04B,N
32660,C02A,C04A,Y
32661,C02C,C04A,N
32662,C02B,C04A,N
32663,C02A,C04A,N
32664,C02B,C04B,N
32665,C02C,C04B,N
32666,C02C,C04B,N
32667,C02B,C04A,N
32668,C02B,C04B,N
32669,C02A,C04B,N
32670,C02C,C04B,Y
32671,C02B,C04B,N
32672,C02C,C04A,N
32673,C02D,C04B,N
32674,C02C,C04A,N
32675,C02A,C04A,N
32676,C02C,C04B,N
32677,C02C,C04A,N
32678,C02B,C04B,N
32679,C02C,C04A,N
32680,C02D,C04A,N
32681,C02B,C04A,Y
32682,C02A,C04B,Y
32683,C02C,C04A,N
32684,C02B,C04B,N
32685,C02C,C04A,N
32686,C02B,C04A,N
32687,C02D,C04B,N
32688,C02D,C04B,N
32689,C02C,C04B,Y
32690,C02C,C04A,N
32691,C02D,C04B,N
32692,C02D,C04B,N
32693,C02C,C04B,Y
32694,C02B,C04B,N
32695,C02C,C04B,N
32696,C02D,C04A,Y
32697,C02D,C04A,N
32698,C02B,C04A,N
32699,C02D,C04B,N
32700,C02D,C04B,N
32701,C02B,C04A,N
32702,C02D,C04B,Y
32703,C02B,C04B,N
32704,C02B,C04B,N
32705,C02B,C04B,N
32706,C02C,C04B,Y
32707,C02B,C04B,N
32708,C02B,C04A,N
32709,C02B,C04A,N
32710,C02D,C04B,Y
32711,C02D,C04A,N
32712,C02B,C04B,N
32713,C02D,C04B,N
32714,C02A,C04B,Y
32715,C02C,C04B,N
32716,C02C,C04B,N
32717,C02C,C04A,N
32718,C02A,C04A,N
32719,C02C,C04B,N
32720,C02A,C04A,N
32721,C02B,C04B,N
32722,C02B,C04B,N
32723,C02A,C04B,N
32724,C02C,C04A,N
32725,C02C,C04B,N
32726,C02C,C04B,N
32727,C02A,C04A,N
32728,C02D,C04A,N
32729,C02A,C04A,Y
32730,C02B,C04B,N
32731,C02A,C04B,N
32732,C02B,C04A,N
32733,C02B,C04B,N
32734,C02C,C04A,N
32735,C02C,C04A,N
32736,C02B,C04A,N
32737,C02B,C04A,N
32738,C02C,C04A,Y
32739,C02A,C04A,Y
32740,C02A,C04A,N
32741,C02D,C04A,N
32742,C02C,C04A,Y
32743,C02D,C04B,N
32744,C02A,C04B,Y
32745,C02D,C04A,N
32746,C02A,C04B,N
32747,C02C,C04B,N
32748,C02B,C04A,Y
32749,C02D,C04B,N
32750,C02D,C04B,N
32751,C02C,C04A,Y
32752,C02C,C04A,Y
32753,C02D,C04B,N
32754,C02B,C04A,N
32755,C02C,C04B,N
32756,C02C,C04B,N
32757,C02A,C04B,Y
32758,C02B,C04A,N
32759,C02B,C04B,N
32760,C02B,C04A,Y
32761,C02B,C04B,N
32762,C02C,C04B,N
32763,C02C,C04A,N
32764,C02A,C04A,N
32765,C02A,C04A,N
32766,C02B,C04A,N
32767,C02A,C04A,Y
32768,C02C,C04B,N
32769,C02D,C04A,N
32770,C02C,C04A,N
32771,C02B,C04A,N
32772,C02C,C04B,Y
32773,C02B,C04B,Y
32774,C02B,C04B,N
32775,C02A,C04B,Y
32776,C02D,C04A,N
32777,C02A,C04B,N
32778,C02B,C04A,Y
32779,C02C,C04A,N
32780,C02B,C04A,N
32781,C02C,C04B,Y
32782,C02C,C04A,Y
32783,C02D,C04B,N
32784,C02B,C04A,N
32785,C02A,C04A,N
32786,C02B,C04A,N
32787,C02C,C04B,N
32788,C02C,C04A,N
32789,C02C,C04B,N
32790,C02B,C04B,N
32791,C02B,C04A,N
32792,C02B,C04A,Y
32793,C02C,C04A,N
32794,C02C,C04A,N
32795,C02D,C04B,N
32796,C02C,C04A,N
32797,C02D,C04A,N
32798,C02D,C04B,N
32799,C02B,C04B,N
32800,C02D,C04A,Y
32801,C02A,C04B,N
32802,C02C,C04B,Y
32803,C02B,C04B,N
32804,C02B,C04B,N
32805,C02A,C04A,N
32806,C02D,C04B,N
32807,C02C,C04B,N
32808,C02C,C04B,N
32809,C02B,C04A,N
32810,C02D,C04B,Y
32811,C02B,C04A,N
32812,C02D,C04A,N
32813,C02C,C04B,N
32814,C02C,C04A,N
32815,C02C,C04A,N
32816,C02A,C04A,Y
32817,C02D,C04B,N
32818,C02B,C04B,N
32819,C02C,C04B,N
32820,C02A,C04B,N
32821,C02D,C04A,N
32822,C02C,C04B,N
32823,C02D,C04A,N
32824,C02B,C04B,N
32825,C02A,C04A,N
32826,C02B,C04A,N
32827,C02D,C04A,N
32828,C02D,C04B,Y
32829,C02C,C04A,N
32830,C02B,C04B,N
32831,C02D,C04A,N
32832,C02A,C04A,N
32833,C02D,C04A,N
32834,C02B,C04B,N
32835,C02C,C04B,N
32836,C02C,C04A,N
32837,C02C,C04B,N
32838,C02B,C04B,N
32839,C02D,C04A,N
32840,C02B,C04B,N
32841,C02D,C04A,N
32842,C02C,C04A,N
32843,C02A,C04B,N
32844,C02B,C04B,N
32845,C02C,C04B,N
32846,C02A,C04A,N
32847,C02C,C04B,N
32848,C02A,C04B,N
32849,C02B,C04B,N
32850,C02D,C04B,Y
32851,C02C,C04A,Y
32852,C02C,C04A,N
32853,C02C,C04A,N
32854,C02C,C04A,N
32855,C02B,C04A,N
32856,C02D,C04B,N
32857,C02B,C04B,N
32858,C02B,C04B,N
32859,C02A,C04B,N
32860,C02D,C04A,Y
32861,C02C,C04A,N
32862,C02B,C04B,N
32863,C02A,C04B,N
32864,C02A,C04B,N
32865,C02C,C04B,N
32866,C02B,C04A,Y
32867,C02D,C04B,N
32868,C02A,C04A,N
32869,C02C,C04A,N
32870,C02B,C04B,N
32871,C02B,C04A,Y
32872,C02C,C04B,N
32873,C02C,C04B,N
32874,C02C,C04B,Y
32875,C02C,C04B,N
32876,C02B,C04B,N
32877,C02C,C04A,N
32878,C02B,C04B,Y
32879,C02C,C04B,N
32880,C02D,C04A,Y
32881,C02A,C04A,Y
32882,C02B,C04A,N
32883,C02C,C04B,N
32884,C02B,C04B,N
32885,C02C,C04B,N
32886,C02C,C04B,N
32887,C02B,C04A,N
32888,C02C,C04B,Y
32889,C02C,C04B,N
32890,C02B,C04B,N
32891,C02D,C04A,N
32892,C02C,C04B,Y
32893,C02C,C04B,Y
32894,C02D,C04A,N
32895,C02D,C04B,N
32896,C02B,C04B,N
32897,C02D,C04A,N
32898,C02A,C04B,N
32899,C02B,C04B,Y
32900,C02C,C04B,N
32901,C02C,C04A,N
32902,C02C,C04B,Y
32903,C02C,C04A,N
32904,C02B,C04A,N
32905,C02D,C04B,N
32906,C02D,C04B,N
32907,C02B,C04B,N
32908,C02B,C04B,N
32909,C02B,C04A,N
32910,C02B,C04B,Y
32911,C02B,C04A,Y
32912,C02D,C04A,N
32913,C02C,C04B,Y
32914,C02A,C04A,Y
32915,C02C,C04A,N
32916,C02C,C04B,N
32917,C02C,C04B,Y
32918,C02A,C04B,Y
32919,C02D,C04B,N
32920,C02C,C04B,N
32921,C02C,C04A,Y
32922,C02C,C04B,N
32923,C02B,C04B,N
32924,C02B,C04B,N
32925,C02C,C04B,N
32926,C02B,C04A,N
32927,C02C,C04B,N
32928,C02B,C04A,Y
32929,C02C,C04A,Y
32930,C02C,C04A,N
32931,C02B,C04A,N
32932,C02C,C04B,N
32933,C02D,C04A,N
32934,C02B,C04B,N
32935,C02B,C04B,Y
32936,C02D,C04B,N
32937,C02D,C04B,N
32938,C02D,C04A,N
32939,C02B,C04B,N
32940,C02B,C04A,N
32941,C02B,C04B,N
32942,C02B,C04A,N
32943,C02B,C04A,N
32944,C02D,C04B,N
32945,C02C,C04B,N
32946,C02C,C04A,N
32947,C02A,C04B,N
32948,C02B,C04A,N
32949,C02C,C04B,N
32950,C02D,C04B,N
32951,C02A,C04B,N
32952,C02C,C04B,N
32953,C02B,C04B,N
32954,C02A,C04A,N
32955,C02A,C04A,N
32956,C02B,C04A,Y
32957,C02B,C04A,Y
32958,C02C,C04B,N
32959,C02A,C04A,N
32960,C02B,C04A,Y
32961,C02B,C04A,N
32962,C02C,C04B,N
32963,C02D,C04B,N
32964,C02B,C04A,N
32965,C02C,C04B,N
32966,C02B,C04B,N
32967,C02B,C04B,N
32968,C02D,C04A,N
32969,C02B,C04B,N
32970,C02D,C04B,N
32971,C02A,C04A,N
32972,C02D,C04A,N
32973,C02B,C04B,N
32974,C02D,C04A,N
32975,C02C,C04A,N
32976,C02C,C04B,N
32977,C02C,C04A,Y
32978,C02C,C04B,N
32979,C02C,C04A,N
32980,C02D,C04A,N
32981,C02C,C04B,N
32982,C02A,C04B,N
32983,C02C,C04B,Y
32984,C02A,C04B,N
32985,C02C,C04B,N
32986,C02C,C04B,N
32987,C02A,C04B,N
32988,C02B,C04B,N
32989,C02B,C04B,N
32990,C02B,C04B,N
32991,C02D,C04A,N
32992,C02B,C04A,N
32993,C02C,C04B,N
32994,C02B,C04A,N
32995,C02C,C04B,N
32996,C02D,C04B,N
32997,C02D,C04A,N
32998,C02A,C04B,Y
32999,C02C,C04B,N
33000,C02B,C04B,N
33001,C02C,C04B,N
33002,C02C,C04A,N
33003,C02C,C04B,N
33004,C02B,C04B,Y
33005,C02B,C04B,N
33006,C02C,C04A,N
33007,C02B,C04A,N
33008,C02A,C04B,N
33009,C02D,C04A,N
33010,C02A,C04B,N
33011,C02B,C04A,N
33012,C02B,C04A,N
33013,C02A,C04B,N
33014,C02B,C04B,N
33015,C02B,C04A,N
33016,C02A,C04A,Y
33017,C02B,C04A,N
33018,C02C,C04B,Y
33019,C02B,C04B,Y
33020,C02B,C04B,N
33021,C02A,C04B,Y
33022,C02C,C04A,Y
33023,C02C,C04A,N
33024,C02C,C04B,N
33025,C02B,C04B,N
33026,C02D,C04A,Y
33027,C02D,C04B,Y
33028,C02B,C04B,N
33029,C02A,C04A,N
33030,C02C,C04B,N
33031,C02B,C04B,N
33032,C02B,C04B,N
33033,C02C,C04A,N
33034,C02A,C04B,N
33035,C02A,C04A,N
33036,C02A,C04B,N
33037,C02D,C04A,N
33038,C02B,C04B,N
33039,C02C,C04B,N
33040,C02C,C04A,N
33041,C02A,C04A,N
33042,C02D,C04B,Y
33043,C02A,C04B,N
33044,C02C,C04A,N
33045,C02C,C04A,N
33046,C02B,C04B,N
33047,C02A,C04B,N
33048,C02B,C04A,Y
33049,C02C,C04A,Y
33050,C02D,C04B,N
33051,C02B,C04A,N
33052,C02C,C04B,N
33053,C02B,C04A,N
33054,C02C,C04B,N
33055,C02C,C04B,N
33056,C02D,C04A,N
33057,C02B,C04B,N
33058,C02D,C04B,N
33059,C02C,C04A,N
33060,C02B,C04B,Y
33061,C02C,C04B,N
33062,C02A,C04B,N
33063,C02B,C04B,N
33064,C02A,C04A,N
33065,C02B,C04A,N
33066,C02B,C04B,N
33067,C02A,C04B,Y
33068,C02B,C04B,N
33069,C02B,C04B,N
33070,C02D,C04B,N
33071,C02B,C04A,N
33072,C02B,C04B,N
33073,C02B,C04B,N
33074,C02C,C04B,N
33075,C02A,C04A,Y
33076,C02A,C04B,N
33077,C02C,C04A,N
33078,C02B,C04A,N
33079,C02B,C04B,Y
33080,C02B,C04B,N
33081,C02B,C04A,N
33082,C02B,C04B,N
33083,C02D,C04B,N
33084,C02D,C04B,N
33085,C02D,C04B,N
33086,C02B,C04A,Y
33087,C02B,C04B,N
33088,C02B,C04B,N
33089,C02C,C04A,N
33090,C02D,C04B,N
33091,C02A,C04A,N
33092,C02A,C04A,N
33093,C02C,C04B,Y
33094,C02B,C04A,N
33095,C02C,C04A,Y
33096,C02C,C04A,N
33097,C02A,C04B,N
33098,C02B,C04A,N
33099,C02D,C04B,N
33100,C02A,C04B,N
33101,C02C,C04B,N
33102,C02C,C04A,Y
33103,C02D,C04A,N
33104,C02B,C04A,N
33105,C02B,C04A,N
33106,C02C,C04A,N
33107,C02B,C04B,N
33108,C02A,C04A,N
33109,C02C,C04B,N
33110,C02C,C04B,N
33111,C02C,C04B,Y
33112,C02D,C04A,N
33113,C02C,C04B,N
33114,C02A,C04A,N
33115,C02B,C04A,N
33116,C02C,C04B,N
33117,C02C,C04A,N
33118,C02B,C04A,N
33119,C02D,C04B,Y
33120,C02B,C04B,Y
33121,C02C,C04B,N
33122,C02A,C04B,N
33123,C02D,C04B,N
33124,C02B,C04A,N
33125,C02D,C04A,N
33126,C02C,C04B,N
33127,C02D,C04B,N
33128,C02C,C04B,N
33129,C02D,C04A,N
33130,C02C,C04B,N
33131,C02C,C04B,N
33132,C02D,C04A,N
33133,C02B,C04A,N
33134,C02B,C04B,Y
33135,C02B,C04A,Y
33136,C02D,C04A,N
33137,C02A,C04B,Y
33138,C02A,C04A,N
33139,C02C,C04B,N
33140,C02C,C04A,N
33141,C02C,C04B,N
33142,C02A,C04B,N
33143,C02A,C04A,N
33144,C02B,C04B,N
33145,C02A,C04B,N
33146,C02D,C04A,N
33147,C02B,C04A,N
33148,C02D,C04B,N
33149,C02B,C04B,N
33150,C02D,C04B,N
33151,C02A,C04B,Y
33152,C02A,C04A,N
33153,C02C,C04B,Y
33154,C02B,C04B,N
33155,C02C,C04B,Y
33156,C02A,C04B,N
33157,C02C,C04B,N
33158,C02B,C04B,N
33159,C02C,C04A,Y
33160,C02C,C04A,N
33161,C02B,C04B,N
33162,C02C,C04A,N
33163,C02C,C04B,N
33164,C02B,C04B,Y
33165,C02C,C04A,N
33166,C02C,C04A,N
33167,C02D,C04A,N
33168,C02C,C04A,N
33169,C02D,C04A,N
33170,C02B,C04A,N
33171,C02B,C04B,N
33172,C02C,C04B,Y
33173,C02B,C04A,N
33174,C02C,C04A,Y
33175,C02C,C04A,Y
33176,C02B,C04B,N
33177,C02B,C04A,Y
33178,C02A,C04B,N
33179,C02B,C04A,N
33180,C02D,C04B,N
33181,C02B,C04B,N
33182,C02C,C04B,Y
33183,C02C,C04B,N
33184,C02A,C04B,Y
33185,C02B,C04A,N
33186,C02B,C04B,N
33187,C02B,C04B,N
33188,C02B,C04B,N
33189,C02A,C04A,N
33190,C02C,C04B,N
33191,C02B,C04B,Y
33192,C02C,C04B,N
33193,C02D,C04B,N
33194,C02C,C04B,Y
33195,C02C,C04B,N
33196,C02B,C04B,N
33197,C02A,C04A,N
33198,C02B,C04B,N
33199,C02A,C04B,N
33200,C02B,C04B,Y
33201,C02D,C04B,N
33202,C02A,C04B,N
33203,C02B,C04B,N
33204,C02D,C04A,N
33205,C02A,C04A,N
33206,C02B,C04B,N
33207,C02B,C04B,N
33208,C02C,C04A,N
33209,C02C,C04B,Y
33210,C02D,C04B,N
33211,C02D,C04A,N
33212,C02D,C04A,N
33213,C02D,C04B,N
33214,C02B,C04A,Y
33215,C02B,C04B,N
33216,C02A,C04A,N
33217,C02B,C04B,N
33218,C02B,C04B,N
33219,C02B,C04A,Y
33220,C02A,C04B,Y
33221,C02C,C04B,N
33222,C02C,C04B,N
33223,C02B,C04A,N
33224,C02D,C04A,N
33225,C02B,C04B,N
33226,C02C,C04B,N
33227,C02A,C04A,N
33228,C02B,C04A,N
33229,C02C,C04A,N
33230,C02C,C04B,N
33231,C02B,C04B,N
33232,C02D,C04A,N
33233,C02A,C04A,N
33234,C02B,C04A,N
33235,C02C,C04B,Y
33236,C02C,C04B,N
33237,C02B,C04A,Y
33238,C02A,C04B,N
33239,C02A,C04B,N
33240,C02B,C04B,N
33241,C02D,C04A,N
33242,C02B,C04B,N
33243,C02D,C04B,N
33244,C02B,C04A,Y
33245,C02C,C04B,N
33246,C02D,C04A,Y
33247,C02B,C04B,Y
33248,C02D,C04B,N
33249,C02C,C04A,N
33250,C02D,C04A,Y
33251,C02D,C04B,N
33252,C02C,C04B,N
33253,C02D,C04B,N
33254,C02D,C04A,N
33255,C02A,C04A,N
33256,C02C,C04A,N
33257,C02C,C04A,N
33258,C02D,C04B,N
33259,C02A,C04B,N
33260,C02C,C04B,N
33261,C02C,C04A,N
33262,C02A,C04A,N
33263,C02C,C04A,Y
33264,C02D,C04B,N
33265,C02C,C04B,Y
33266,C02C,C04A,N
33267,C02B,C04B,Y
33268,C02D,C04B,Y
33269,C02A,C04B,N
33270,C02B,C04B,N
33271,C02C,C04B,N
33272,C02B,C04A,N
33273,C02B,C04A,N
33274,C02D,C04B,N
33275,C02B,C04B,N
33276,C02C,C04A,N
33277,C02D,C04A,N
33278,C02B,C04B,N
33279,C02C,C04A,Y
33280,C02B,C04B,N
33281,C02C,C04B,N
33282,C02B,C04A,N
33283,C02B,C04A,N
33284,C02C,C04A,N
33285,C02B,C04A,N
33286,C02B,C04B,N
33287,C02C,C04A,N
33288,C02B,C04A,Y
33289,C02D,C04A,N
33290,C02A,C04B,N
33291,C02C,C04A,N
33292,C02C,C04A,N
33293,C02C,C04B,N
33294,C02B,C04B,N
33295,C02C,C04A,Y
33296,C02C,C04A,N
33297,C02C,C04A,N
33298,C02D,C04B,N
33299,C02D,C04A,N
33300,C02A,C04A,N
33301,C02C,C04B,N
33302,C02A,C04A,Y
33303,C02B,C04A,N
33304,C02A,C04A,N
33305,C02C,C04B,N
33306,C02B,C04B,N
33307,C02B,C04B,Y
33308,C02A,C04A,N
33309,C02A,C04A,N
33310,C02B,C04A,N
33311,C02D,C04A,N
33312,C02B,C04A,N
33313,C02B,C04B,N
33314,C02B,C04B,Y
33315,C02A,C04A,N
33316,C02C,C04A,N
33317,C02A,C04A,Y
33318,C02A,C04B,N
33319,C02C,C04B,N
33320,C02C,C04A,N
33321,C02B,C04B,N
33322,C02D,C04A,N
33323,C02A,C04A,Y
33324,C02D,C04A,N
33325,C02C,C04B,Y
33326,C02C,C04B,Y
33327,C02B,C04B,Y
33328,C02C,C04A,N
33329,C02A,C04A,N
33330,C02A,C04A,N
33331,C02A,C04A,N
33332,C02D,C04A,Y
33333,C02A,C04A,N
33334,C02C,C04A,N
33335,C02C,C04B,N
33336,C02B,C04B,Y
33337,C02C,C04A,N
33338,C02B,C04B,N
33339,C02C,C04B,N
33340,C02A,C04A,Y
33341,C02C,C04B,N
33342,C02B,C04A,N
33343,C02B,C04A,N
33344,C02C,C04A,N
33345,C02C,C04A,N
33346,C02A,C04B,N
33347,C02B,C04A,N
33348,C02B,C04B,N
33349,C02C,C04A,N
33350,C02C,C04B,N
33351,C02B,C04A,N
33352,C02B,C04A,N
33353,C02C,C04A,N
33354,C02C,C04A,N
33355,C02D,C04B,N
33356,C02D,C04A,N
33357,C02C,C04B,N
33358,C02D,C04B,Y
33359,C02C,C04A,N
33360,C02B,C04A,N
33361,C02D,C04B,N
33362,C02B,C04B,N
33363,C02B,C04A,N
33364,C02D,C04B,N
33365,C02C,C04A,Y
33366,C02D,C04B,N
33367,C02B,C04A,N
33368,C02A,C04A,N
33369,C02C,C04B,N
33370,C02C,C04A,N
33371,C02D,C04B,N
33372,C02B,C04A,N
33373,C02B,C04B,Y
33374,C02D,C04A,N
33375,C02B,C04B,N
33376,C02D,C04B,N
33377,C02C,C04B,N
33378,C02B,C04A,N
33379,C02B,C04A,N
33380,C02C,C04A,N
33381,C02B,C04A,N
33382,C02B,C04A,N
33383,C02B,C04B,Y
33384,C02C,C04B,Y
33385,C02C,C04B,N
33386,C02C,C04A,Y
33387,C02B,C04A,N
33388,C02A,C04A,N
33389,C02D,C04A,N
33390,C02B,C04A,N
33391,C02B,C04A,N
33392,C02C,C04B,N
33393,C02A,C04A,N
33394,C02C,C04A,N
33395,C02B,C04A,N
33396,C02A,C04B,Y
33397,C02B,C04B,N
33398,C02D,C04A,N
33399,C02B,C04A,N
33400,C02B,C04A,N
33401,C02C,C04B,N
33402,C02B,C04A,N
33403,C02B,C04A,N
33404,C02B,C04B,N
33405,C02B,C04A,N
33406,C02A,C04B,Y
33407,C02B,C04B,N
33408,C02B,C04B,N
33409,C02C,C04A,N
33410,C02B,C04A,N
33411,C02B,C04B,N
33412,C02C,C04A,N
33413,C02B,C04B,N
33414,C02A,C04A,N
33415,C02C,C04A,N
33416,C02D,C04B,Y
33417,C02A,C04A,N
33418,C02D,C04A,N
33419,C02C,C04A,N
33420,C02B,C04A,N
33421,C02C,C04B,N
33422,C02A,C04A,N
33423,C02A,C04B,N
33424,C02C,C04B,N
33425,C02C,C04A,N
33426,C02B,C04A,N
33427,C02C,C04B,Y
33428,C02D,C04B,N
33429,C02B,C04B,Y
33430,C02C,C04B,N
33431,C02D,C04B,N
33432,C02A,C04A,N
33433,C02D,C04B,N
33434,C02C,C04B,Y
33435,C02D,C04B,N
33436,C02B,C04B,N
33437,C02A,C04B,N
33438,C02A,C04B,N
33439,C02B,C04B,N
33440,C02D,C04A,N
33441,C02D,C04A,N
33442,C02B,C04A,N
33443,C02B,C04A,N
33444,C02C,C04B,N
33445,C02A,C04B,N
33446,C02A,C04B,N
33447,C02A,C04B,N
33448,C02A,C04A,N
33449,C02D,C04B,Y
33450,C02D,C04A,N
33451,C02B,C04B,N
33452,C02C,C04A,N
33453,C02B,C04B,N
33454,C02A,C04A,N
33455,C02A,C04A,N
33456,C02D,C04A,Y
33457,C02A,C04B,N
33458,C02D,C04B,N
33459,C02D,C04A,N
33460,C02D,C04A,N
33461,C02B,C04B,N
33462,C02C,C04B,N
33463,C02B,C04B,N
33464,C02B,C04A,N
33465,C02C,C04A,N
33466,C02C,C04B,N
33467,C02C,C04B,N
33468,C02A,C04B,N
33469,C02B,C04B,N
33470,C02B,C04B,Y
33471,C02B,C04A,N
33472,C02D,C04B,N
33473,C02C,C04B,N
33474,C02B,C04A,Y
33475,C02C,C04B,Y
33476,C02C,C04A,N
33477,C02C,C04A,N
33478,C02D,C04B,N
33479,C02B,C04B,N
33480,C02B,C04B,N
33481,C02C,C04B,N
33482,C02B,C04A,N
33483,C02B,C04B,N
33484,C02B,C04A,Y
33485,C02D,C04A,N
33486,C02B,C04B,N
33487,C02D,C04B,N
33488,C02D,C04A,Y
33489,C02C,C04A,N
33490,C02A,C04A,N
33491,C02C,C04B,Y
33492,C02B,C04A,N
33493,C02D,C04A,N
33494,C02B,C04B,N
33495,C02D,C04A,N
33496,C02A,C04A,N
33497,C02B,C04A,Y
33498,C02C,C04B,N
33499,C02C,C04A,Y
33500,C02B,C04B,N
33501,C02C,C04B,Y
33502,C02A,C04A,N
33503,C02C,C04B,N
33504,C02C,C04B,N
33505,C02A,C04A,N
33506,C02C,C04A,N
33507,C02B,C04A,N
33508,C02C,C04B,Y
33509,C02B,C04B,N
33510,C02C,C04A,N
33511,C02B,C04B,N
33512,C02B,C04B,N
33513,C02C,C04B,N
33514,C02A,C04A,Y
33515,C02B,C04A,Y
33516,C02C,C04A,N
33517,C02C,C04B,N
33518,C02D,C04B,N
33519,C02C,C04B,N
33520,C02C,C04B,N
33521,C02B,C04A,N
33522,C02B,C04A,N
33523,C02A,C04B,N
33524,C02B,C04A,N
33525,C02B,C04B,Y
33526,C02C,C04B,N
33527,C02D,C04B,N
33528,C02A,C04A,N
33529,C02C,C04B,N
33530,C02A,C04B,N
33531,C02B,C04B,N
33532,C02C,C04B,Y
33533,C02A,C04B,N
33534,C02C,C04B,N
33535,C02C,C04A,N
33536,C02B,C04A,N
33537,C02B,C04A,N
33538,C02A,C04B,N
33539,C02B,C04A,N
33540,C02C,C04B,N
33541,C02B,C04A,N
33542,C02B,C04B,N
33543,C02A,C04A,Y
33544,C02D,C04B,N
33545,C02A,C04A,N
33546,C02D,C04B,N
33547,C02B,C04B,Y
33548,C02C,C04A,N
33549,C02D,C04B,N
33550,C02A,C04B,N
33551,C02B,C04A,N
33552,C02A,C04A,N
33553,C02B,C04A,N
33554,C02C,C04B,N
33555,C02B,C04B,N
33556,C02A,C04B,N
33557,C02C,C04A,N
33558,C02C,C04A,N
33559,C02C,C04A,N
33560,C02A,C04A,N
33561,C02A,C04A,Y
33562,C02C,C04B,N
33563,C02D,C04B,Y
33564,C02C,C04B,N
33565,C02D,C04A,Y
33566,C02B,C04A,N
33567,C02C,C04A,N
33568,C02B,C04A,N
33569,C02B,C04B,N
33570,C02D,C04B,N
33571,C02C,C04B,N
33572,C02B,C04A,N
33573,C02B,C04B,N
33574,C02B,C04A,N
33575,C02B,C04B,N
33576,C02C,C04A,N
33577,C02B,C04B,N
33578,C02D,C04B,N
33579,C02C,C04A,N
33580,C02A,C04A,N
33581,C02C,C04A,N
33582,C02B,C04A,Y
33583,C02B,C04A,N
33584,C02A,C04B,Y
33585,C02B,C04B,N
33586,C02B,C04A,N
33587,C02A,C04B,N
33588,C02A,C04B,N
33589,C02A,C04A,N
33590,C02C,C04A,N
33591,C02C,C04A,N
33592,C02C,C04A,N
33593,C02C,C04B,Y
33594,C02A,C04A,Y
33595,C02B,C04A,N
33596,C02D,C04B,N
33597,C02B,C04A,N
33598,C02B,C04A,N
33599,C02C,C04A,N
33600,C02C,C04B,N
33601,C02A,C04B,N
33602,C02B,C04B,N
33603,C02B,C04A,N
33604,C02D,C04A,Y
33605,C02B,C04B,N
33606,C02C,C04B,N
33607,C02B,C04A,N
33608,C02D,C04A,N
33609,C02B,C04B,N
33610,C02C,C04A,N
33611,C02A,C04B,Y
33612,C02B,C04B,N
33613,C02B,C04A,N
33614,C02C,C04A,N
33615,C02D,C04A,N
33616,C02B,C04A,N
33617,C02B,C04B,Y
33618,C02B,C04B,N
33619,C02C,C04A,N
33620,C02C,C04B,N
33621,C02C,C04B,Y
33622,C02B,C04A,Y
33623,C02B,C04B,Y
33624,C02D,C04A,N
33625,C02D,C04A,N
33626,C02C,C04A,N
33627,C02B,C04B,N
33628,C02B,C04B,N
33629,C02C,C04A,N
33630,C02C,C04B,N
33631,C02D,C04B,N
33632,C02B,C04B,N
33633,C02C,C04A,N
33634,C02B,C04B,Y
33635,C02C,C04A,N
33636,C02A,C04B,N
33637,C02C,C04A,N
33638,C02D,C04A,N
33639,C02C,C04B,N
33640,C02B,C04A,N
33641,C02A,C04B,Y
33642,C02D,C04B,N
33643,C02B,C04A,Y
33644,C02C,C04B,N
33645,C02A,C04B,N
33646,C02C,C04A,N
33647,C02C,C04B,N
33648,C02D,C04B,N
33649,C02B,C04A,N
33650,C02B,C04B,N
33651,C02C,C04A,N
33652,C02A,C04A,N
33653,C02C,C04A,N
33654,C02C,C04B,N
33655,C02C,C04A,N
33656,C02B,C04A,N
33657,C02C,C04B,N
33658,C02B,C04A,N
33659,C02C,C04A,N
33660,C02D,C04B,N
33661,C02B,C04A,N
33662,C02B,C04B,N
33663,C02A,C04B,N
33664,C02B,C04B,N
33665,C02D,C04A,N
33666,C02A,C04A,N
33667,C02C,C04A,Y
33668,C02D,C04B,N
33669,C02C,C04B,N
33670,C02B,C04A,N
33671,C02D,C04A,N
33672,C02A,C04B,N
33673,C02D,C04B,N
33674,C02B,C04B,N
33675,C02B,C04A,N
33676,C02A,C04B,Y
33677,C02B,C04B,N
33678,C02D,C04B,N
33679,C02D,C04A,N
33680,C02C,C04A,N
33681,C02D,C04A,N
33682,C02D,C04B,N
33683,C02B,C04A,N
33684,C02A,C04B,N
33685,C02D,C04B,N
33686,C02D,C04A,N
33687,C02B,C04A,N
33688,C02C,C04B,N
33689,C02B,C04A,N
33690,C02B,C04A,Y
33691,C02D,C04B,N
33692,C02D,C04B,N
33693,C02B,C04A,N
33694,C02B,C04A,Y
33695,C02D,C04A,N
33696,C02B,C04B,N
33697,C02A,C04A,N
33698,C02C,C04A,N
33699,C02A,C04A,Y
33700,C02A,C04A,N
33701,C02C,C04A,N
33702,C02C,C04B,Y
